gpt4o	28.77280265339967	13.58020628546221	8.872305140961858	13.271402668602578	3.814262023217247	5.172295248341856
gpt35turbo	82.50414593698176	9.221891048283243	38.640132669983416	18.61908864451378	28.275290215588722	10.974444769210827
flant5xxl	2.238805970149254	3.8777256885870384	96.43449419568823	6.175637207749727	0.6633499170812603	1.1489557595813449
flant5xl	87.893864013267	14.454284717950927	9.535655058043117	14.826232368398916	4.39469320066335	6.165609102826303
flant5large	100.0	0.0	0.0	0.0	0.0	0.0
flant5small	0.0	0.0	100.0	0.0	0.0	0.0
llama38binstruct	21.55887230514096	21.642267584010224	63.930348258706466	32.2664720673454	8.374792703150913	7.3048538936109555
llama27bchathf	50.24875621890547	36.74441758900055	13.598673300165837	17.952433743458514	3.2338308457711444	0.6581470923046245
mistral7binstructv0.3	43.78109452736319	41.0266807691928	1.1608623548922057	2.0106725792673537	0.7462686567164178	1.2925752295290127
gpt4	77.363184079602	1.243781094527364	28.77280265339967	13.58020628546221	27.943615257048094	12.820803175612816
